date,isin,symbol,company,source,url,text
2026-04-27,FR0000121667,EL,ESSILORLUXOTTICA,Quartz,https://qz.com/essilorluxottica-del-vecchio-heir-sibling-buyout-delfin-042726,"EssilorLuxottica heir buys out siblings in €10 billion deal. The deal gives Leonardo Maria Del Vecchio a 37.5% stake in Delfin, the family holding company that controls the Ray-Ban maker"
2026-04-27,FR001400AJ45,ML,MICHELIN,The Wall Street Journal,https://www.wsj.com/business/auto-transport-roundup-market-talk-5c45c181?siteid=yhoof2&yptr=yahoo,"Auto & Transport Roundup: Market Talk. Find insight on consumer travel plans, United Airlines and more in the latest Market Talks covering Auto and Transport."
2026-04-29,FR0010307819,LR,LEGRAND,Motley Fool,https://www.fool.com/investing/2026/04/29/why-stride-stock-topped-the-market-today/,"Why Stride Stock Topped the Market Today. Despite a bottom-line slide, the educational services provider still crushed analyst estimates in its fiscal third quarter."
2026-04-30,FR0000045072,ACA,CREDIT AGRICOLE,Moby,https://app.moby.co/home/news/news-french-banks-had-a-fine-quarter-but-wall-street-had-a-feast?utm_source=yahoo_finance&utm_medium=rss,"French Banks Had a Fine Quarter, But Wall Street Had a Feast. Europe's biggest lenders posted higher profits in Q1 but missed the trading boom that sent Wall Street's earnings through the roof"
2026-04-30,FR0000073272,SAF,SAFRAN,Motley Fool,https://www.fool.com/investing/2026/04/30/heres-why-ftai-aviation-popped-higher-by-15-today/,"Here's Why FTAI Aviation Popped Higher by More Than 15% Today. The stock is up over 126% in the last year, as its end markets continue to support long-term growth for the company."
2026-05-01,FR0000120073,AI,AIR LIQUIDE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/investment-narrative-air-liquide-enxtpa-001548878.html,"How The Investment Narrative For Air Liquide (ENXTPA:AI) Is Shifting With New Analyst Targets. L'Air Liquide's fair value anchor edges from €196.58 to €198.15, a small reset that puts the internal model closer to the higher external price targets clustered around €206 to €207. Recent analyst moves, including raised targets and rating upgrades, are feeding into this shift as the Street reassesses how the company’s revenue profile and cash flow potential support current pricing. As you read on, you will see how to interpret these changing targets and keep track of the evolving story..."
2026-05-01,FR0014003TT8,DSY,DASSAULT SYSTEMES,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-omron-tse-6645-valuation-042708324.html,"Assessing OMRON (TSE:6645) Valuation As Its Dassault Systèmes Collaboration Targets Virtual Twin Production Systems. OMRON (TSE:6645) is in focus after announcing a collaboration with Dassault Systèmes that links virtual production design and simulation with real factory equipment, centered on a Virtual Twin of Production Systems. See our latest analysis for OMRON. The collaboration headlines arrive while momentum in OMRON’s share price has been building, with the latest close at ¥5,573 and a 30 day share price return of 25.74%. However, the 3 year total shareholder return of 27.38% and 5 year total..."
2026-05-02,FR0000045072,ACA,CREDIT AGRICOLE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/cr-dit-agricole-enxtpa-aca-021356534.html,"Is Crédit Agricole (ENXTPA:ACA) Still Attractive After Recent European Banking Sector Focus?. If you are wondering whether Crédit Agricole at €16.60 is offering value or asking too much, it helps to step back from the headline share price and focus on what the underlying numbers suggest. The stock has seen mixed recent returns, with a 2.9% decline over the last week, a 1.4% gain over the last month, a 6.7% decline year to date, but a 7.4% return over the last year and returns of 88.1% and 89.7% over the last 3 and 5 years. Recent coverage around Crédit Agricole has centered on how it..."
2026-05-02,FR0010307819,LR,LEGRAND,Orlando Sentinel,https://www.orlandosentinel.com/2026/05/02/flvs-spent-millions-on-feeble-case-must-pay-rivals-fees-judge-rules/,"FLVS spent millions on ‘feeble’ case, must pay rival’s fees, judge rules. The Florida Virtual School relentlessly pursued a lawsuit against a private competitor in “bad faith,” a federal judge has ruled, censuring the state-funded institution that spent millions of taxpayer dollars on a case with “no evidence.” Judge Gregory Presnell said in April order that as a result the Orlando-based virtual school and its attorneys will have to pay the company it sued, Stride, ..."
2026-05-02,FR001400AJ45,ML,MICHELIN,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/time-reconsider-michelin-enxtpa-ml-021716146.html,"Is It Time To Reconsider Michelin (ENXTPA:ML) After Mixed Returns And Conflicting Valuation Signals. Investors may be considering whether Compagnie Générale des Établissements Michelin Société en commandite par actions is currently priced attractively, or whether the recent share price leaves little margin for error. The stock last closed at €30.84, with returns of 3.9% over 30 days and 7.6% year to date, but a 1.9% decline over the past year and gains of 18.3% and 19.1% over 3 and 5 years respectively. Recent coverage has focused on Michelin's role in the global auto components sector and..."
2026-05-03,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-stride-valuation-q3-results-170601131.html,"A Look At Stride’s Valuation After Q3 Results And Updated Full Year Outlook. What Stride’s latest earnings tell you Stride (LRN) put fresh numbers on the table with its third quarter results and an updated full year outlook, giving you a clearer view of how its online education business is currently performing. For the quarter ended March 31, 2026, Stride reported sales of US$629.87 million, compared with US$613.38 million a year earlier. Net income for the period was US$88.53 million versus US$99.35 million, with basic earnings per share from continuing operations at..."
2026-05-04,FR0000120073,AI,AIR LIQUIDE,Zacks,https://finance.yahoo.com/markets/stocks/articles/air-liquide-aiquy-stock-outpacing-134003562.html,Is Air Liquide (AIQUY) Stock Outpacing Its Basic Materials Peers This Year?. Here is how Air Liquide (AIQUY) and BASF SE (BASFY) have performed compared to their sector so far this year.
2026-05-05,FR0000120628,CS,AXA,Investing.com,https://finance.yahoo.com/markets/stocks/articles/axa-posts-6-revenue-growth-170025560.html,"AXA posts 6% revenue growth in Q1, sees full-year EPS at upper end of range. Investing.com -- French insurer AXA reported a strong start to 2026, with gross written premiums and other revenues rising 6% year-on-year to €38.0 billion in the first quarter, driven by broad-based growth across its property and casualty and life and health businesses."
2026-05-06,FR0000120628,CS,AXA,Life Insurance International,https://www.lifeinsuranceinternational.com/news/axa-6-rise-q1-premiums-and-revenues/,"AXA reports 6% rise in Q1 premiums and revenues in “volatile environment”. For the three months ended 31 March 2026, P&C premiums rose by 4% to €21.46bn ($25.26bn)."
2026-05-06,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/think-strides-nyse-lrn-solid-121814706.html,"We Think Stride's (NYSE:LRN) Solid Earnings Are Understated. The market seemed underwhelmed by last week's earnings announcement from Stride, Inc. ( NYSE:LRN ) despite the healthy..."
2026-05-07,FR0000120073,AI,AIR LIQUIDE,Zacks,https://finance.yahoo.com/markets/stocks/articles/dow-vs-aiquy-stock-better-154004788.html,DOW vs. AIQUY: Which Stock Is the Better Value Option?. DOW vs. AIQUY: Which Stock Is the Better Value Option?
2026-05-07,FR0000124141,VIE,VEOLIA ENVIRON.,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/too-consider-veolia-environnement-enxtpa-091914604.html,"Is It Too Late To Consider Veolia Environnement (ENXTPA:VIE) After Its Recent Share Price Gains?. This article examines whether Veolia Environnement at €36.20 offers good value or is starting to look expensive, and what the current price might be implying about the stock. The stock has delivered returns of 4.0% over the past week, 8.2% over the past month, 20.1% year to date and 19.3% over the last year, which raises fair questions about how much of the story is already reflected in the price. Recent coverage around Veolia Environnement has focused on its role as a major utilities group..."
2026-05-07,FR0000125486,DG,VINCI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/top-european-dividend-stocks-enhance-103159159.html,"Top European Dividend Stocks To Enhance Your Portfolio. As the European market navigates a landscape marked by stalled negotiations in the Middle East and fluctuating oil prices, investors are keeping a close eye on opportunities that can provide stability and growth. In this environment, dividend stocks stand out as they offer potential income streams while contributing to portfolio diversification amidst economic uncertainties."
2026-05-08,FR0000120628,CS,AXA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/axa-enxtpa-cs-valuation-check-101105401.html,"AXA (ENXTPA:CS) Valuation Check After Mixed Short Term Returns And Strong Multi Year Performance. What AXA’s recent performance tells you AXA (ENXTPA:CS) has drawn investor attention after recent share price moves, with the stock around €41.58 and mixed short term returns that contrast with stronger multi year performance, as well as solid reported revenue and net income figures. See our latest analysis for AXA. The recent 1 day share price return of a 0.53% decline sits against a 90 day share price return of 4.84% and a 5 year total shareholder return of 133.59%. This suggests that..."
2026-05-08,FR0000125486,DG,VINCI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/vinci-enxtpa-dg-now-fairly-031359447.html,"Is Vinci (ENXTPA:DG) Now Fairly Priced After Its Recent Share Price Climb?. Wondering if Vinci at €131.55 is priced for its future or offering value today? This article walks through the key clues in the stock's current valuation so you can judge that for yourself. The share price has delivered a 2.4% return over the last 7 days, 0.7% over the last month, and 8.6% year to date, with 8.8% over 1 year, 36.5% over 3 years, and 70.1% over 5 years. Recent coverage of Vinci has focused on its role in capital goods and infrastructure, with investors paying attention to how..."
2026-05-09,FR0000120628,CS,AXA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/why-axa-enxtpa-cs-story-042703168.html,"Why The AXA (ENXTPA:CS) Story Is Shifting As Analysts Rework Valuation And Earnings Mix. AXA's fair value price target has been nudged from €46.07 to €46.12, a move that captures only a small adjustment in how analysts are modelling the stock. Behind that, recent Street research has been busy, with new and revised price targets such as €46, €48 and €50.70, reflecting different views on AXA's shift towards technical insurance and fee-based earnings. As you read on, you will see how these competing calls shape the evolving narrative you may want to track. Stay updated as the Fair..."
2026-05-10,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/legrand-enxtpa-lr-investment-story-170713617.html,"How The Legrand (ENXTPA:LR) Investment Story Is Shifting As Analyst Views Diverge. Legrand’s updated fair value estimate of €157.79, compared with €152.79 previously, sits against a backdrop of Street targets that cluster from about €155 to €175. Bullish analysts pointing to levels around €175 and more cautious voices closer to €155 help explain why the price target debate has become more active. As you read on, you will see how to interpret these moving targets and keep track of how the story around Legrand is evolving. Stay updated as the Fair Value for Legrand shifts by..."
2026-05-11,FR0000120073,AI,AIR LIQUIDE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/time-reassess-lair-liquide-enxtpa-121453951.html,"Is It Time To Reassess L'Air Liquide (ENXTPA:AI) After Recent Share Price Pullback?. If you are wondering whether L'Air Liquide at €175.12 is offering good value right now, it helps to break the story into recent price moves, the news behind them, and what the numbers say about valuation. The stock is up 10.1% year to date, but it has fallen 1.4% over the past week and is down 7.1% over the past month, which may have shifted how some investors view its growth potential and risk. Over recent months, investor attention has focused on L'Air Liquide's role in industrial gases..."
2026-05-11,FR0000121667,EL,ESSILORLUXOTTICA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-essilorluxottica-enxtpa-el-valuation-221744800.html,"Assessing EssilorLuxottica (ENXTPA:EL) Valuation After The Recent Share Price Slide. Share performance and recent context EssilorLuxottica Société anonyme (ENXTPA:EL) has drawn investor attention after a recent pullback, with the stock down 2.6% over the past day, 16.2% over the past month, and 33.3% over the past 3 months. Over the past year, the stock has fallen 31.4%, while the year to date return is down 37.1%. Over a 5 year period, however, EssilorLuxottica Société anonyme shows a total return of 31.8%, giving investors a longer term reference point. See our latest..."
2026-05-11,FR0000121667,EL,ESSILORLUXOTTICA,Retail Insight Network,https://www.retail-insight-network.com/news/giorgio-armani-15-stake-sale/,"Armani weighs splitting 15% stake among EssilorLuxottica, L’Oréal and LVMH – report. The move is part of a succession plan tied to the will of founder Giorgio Armani, who passed away on 4 September 2025."
2026-05-11,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-whether-legrand-enxtpa-lr-121351313.html,"Assessing Whether Legrand (ENXTPA:LR) Still Offers Upside After Strong Recent Share Performance. Recent performance signal behind the latest move in Legrand (ENXTPA:LR) Legrand (ENXTPA:LR) has drawn fresh attention after a period of strong share performance, with the stock up about 5% over the past month and roughly 11% over the past 3 months. See our latest analysis for Legrand. Set against its 1-year total shareholder return of 49.27% and 5-year total shareholder return close to 100%, Legrand's recent share price momentum, including a 22.46% year to date share price return at €156.5,..."
2026-05-13,FR0000120644,BN,DANONE,GuruFocus.com,https://finance.yahoo.com/news/izea-worldwide-inc-izea-q1-050059134.html,"IZEA Worldwide Inc (IZEA) Q1 2026 Earnings Call Highlights: Transition to Enterprise Clients .... Despite a revenue decline, IZEA Worldwide Inc (IZEA) leverages enterprise relationships and AI-driven platforms to drive future growth."
2026-05-13,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/news/engiy-ni-better-value-stock-154004093.html,ENGIY or NI: Which Is the Better Value Stock Right Now?. ENGIY vs. NI: Which Stock Is the Better Value Option?
2026-05-13,FR0010220475,ALO,ALSTOM,GuruFocus.com,https://finance.yahoo.com/news/alstom-sa-alsmy-full-2026-150113549.html,"Alstom SA (ALSMY) Full Year 2026 Earnings Call Highlights: Record Order Intake Amid Execution .... Alstom SA (ALSMY) reports strong commercial success with a record order intake, but faces execution challenges impacting margins and cash flow."
2026-05-14,FR0000120644,BN,DANONE,Just Food,https://www.just-food.com/news/synlait-ceo-steps-down-after-year-at-helm/,Synlait CEO steps down after year at helm. The dairy and infant-formula business has appointed director Leon Fung acting CEO.
2026-05-14,FR0014003TT8,DSY,DASSAULT SYSTEMES,MT Newswires,https://finance.yahoo.com/markets/stocks/articles/european-stocks-advancing-thursday-trading-155819364.html,European Stocks Advancing in Thursday Trading; Tech Stocks Rally After Xi Says China Will 'Open Wider'. The European stock markets were tracking higher in Thursday trading following media reports that Chi
2026-05-15,FR0000120693,RI,PERNOD RICARD,Just Drinks,https://www.just-drinks.com/news/rtds-drive-corby-spirit-and-wine-to-record-q3-numbers/,"RTDs drive Corby Spirit and Wine to “record” Q3 numbers. The Canada-listed distiller, in which Pernod Ricard owns a majority stake, saw its organic revenue jump by more than a fifth."
2026-05-15,FR0000124141,VIE,VEOLIA ENVIRON.,Zacks,https://finance.yahoo.com/markets/stocks/articles/3-stocks-buy-growing-waste-142300087.html,"3 Stocks to Buy From the Growing Waste Removal Services Market. The Zacks Waste Removal Services industry is anticipated to gain from the rising need for ESG Goals, technological developments and innovation in WTE technology. CLH, VEOEY and ZWS are well-poised to gain from growing demands."
2026-05-15,FR0000130809,GLE,SOCIETE GENERALE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/soci-t-g-n-rale-141955885.html,"Is Société Générale (ENXTPA:GLE) Still Attractive After Its Strong Three Year Share Price Run?. Wondering if Société Générale Société anonyme is still good value after a strong run, or if the easy gains are behind it? This article breaks down what the current price might really be saying about the stock. The share price last closed at €67.46, and while it is up 45.6% over the past year and more than tripled over the past 3 years, it has recently fallen 3.1% over the past week, 6.9% over the past month, and 3.7% year to date, which may have you reassessing both upside and risk. Recent..."
2026-05-15,FR0000130809,GLE,SOCIETE GENERALE,BeInCrypto,https://beincrypto.com/canton-network-bullish-rally-super-validator/,Canton Network Turns Bullish After a Super Validator Signal. Canton (CC) price jumps 8% as Societe Generale joins Canton Network as Super Validator with CoinVertible stablecoins.
2026-05-15,FR0010208488,ENGI,ENGIE,Power Technology,https://www.power-technology.com/news/caledonia-buchan-onshore-consents/,Caledonia and Buchan wind farms secure onshore consents. Development rights for Caledonia were awarded in 2021 through the ScotWind leasing round.
2026-05-16,FR0000120693,RI,PERNOD RICARD,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-pernod-ricard-enxtpa-ri-121307233.html,"Assessing Pernod Ricard (ENXTPA:RI) Valuation After Strong Corby Third Quarter Results. Corby results put fresh focus on Pernod Ricard stock Recent third quarter results from Corby Spirit and Wine, majority-owned by Pernod Ricard (ENXTPA:RI), showed revenue up 21% and net earnings up 97%, prompting investors to reassess Pernod Ricard’s exposure to this business. See our latest analysis for Pernod Ricard. Pernod Ricard’s share price has been under pressure despite the latest Corby update, with the stock down 7.82% over 30 days and 27.03% over 90 days, and the 1-year total..."
2026-05-16,FR0010208488,ENGI,ENGIE,Simply Wall St.,https://finance.yahoo.com/sectors/energy/articles/engie-offshore-wind-progresses-scotland-190711224.html,"Engie Offshore Wind Progresses As Scotland Approval Supports Growth Story. Ocean Winds, Engie's joint venture, has received planning approval for key onshore infrastructure in Scotland. The infrastructure will support the Caledonia and Buchan Offshore Wind Farms. This approval marks a key milestone for the progression of both offshore wind projects. For investors watching ENXTPA:ENGI, this update comes with the stock trading around €26.6 and showing very large longer term gains, including 212.1% over five years. The company has also recorded a 52.1% return over..."
2026-05-18,FR0000120644,BN,DANONE,Just Food,https://www.just-food.com/news/danone-to-sell-lifeway-stake/,"Danone to sell Lifeway Foods stake. The French giant, which invested in Lifeway in 1999, holds around 22.7% of the company. Two years ago, Danone tabled takeover offers for Lifeway, which the business rejected."
2026-05-18,FR0000124141,VIE,VEOLIA ENVIRON.,Zacks,https://finance.yahoo.com/markets/stocks/articles/zacks-industry-outlook-highlights-clean-125200892.html,"Zacks Industry Outlook Highlights Clean Harbors Veolia Environnement SA and Zurn Elkay Water Solutions. Clean Harbors, Veolia and Zurn Elkay are benefiting from rising waste management demand and sustainability trends."
2026-05-18,FR0000130577,PUB,PUBLICIS GROUPE SA,Motley Fool,https://www.fool.com/investing/2026/05/18/why-liveramp-stock-soared-today/,Why LiveRamp Stock Soared Today. The data specialist's technology will be even more valuable in the agentic AI era.
2026-05-18,FR0000130577,PUB,PUBLICIS GROUPE SA,MT Newswires,https://finance.yahoo.com/markets/stocks/articles/sector-tech-stocks-fall-afternoon-195935271.html,"Sector Update: Tech Stocks Fall Late Afternoon. Tech stocks were lower late Monday afternoon, with the State Street Technology Select Sector SPDR ET"
2026-05-18,FR0000130577,PUB,PUBLICIS GROUPE SA,MT Newswires,https://finance.yahoo.com/markets/stocks/articles/sector-tech-stocks-fall-monday-175349428.html,"Sector Update: Tech Stocks Fall Monday Afternoon. Tech stocks were lower Monday afternoon, with the State Street Technology Select Sector SPDR ETF (XL"
2026-05-18,FR0000130577,PUB,PUBLICIS GROUPE SA,Barrons.com,https://www.barrons.com/articles/liveramp-stock-publicis-acquisition-ai-8d624d77?siteid=yhoof2&yptr=yahoo,LiveRamp Stock Soars 27%. Why France’s Publicis Is Buying the U.S. Data Specialist.. LiveRamp stock soars after French advertising company Publicis announced it is acquiring the data specialist for $2.2 billion.
2026-05-18,FR0000130577,PUB,PUBLICIS GROUPE SA,The Wall Street Journal,https://www.wsj.com/business/deals/frances-publicis-to-acquire-liveramp-for-2-55-billion-in-ai-push-fd04a740?siteid=yhoof2&yptr=yahoo,"France’s Publicis to Acquire LiveRamp for $2.55 Billion in AI Push. The deal is the French company’s biggest acquisition since 2019, and a departure from its habit of snapping up smaller businesses since then."
2026-05-18,FR0000130809,GLE,SOCIETE GENERALE,Bloomberg,https://finance.yahoo.com/economy/policy/articles/china-economy-succumbs-slowdown-reignites-060917059.html,"China’s Economy Succumbs to Slowdown and Reignites Stimulus Talk. (Bloomberg) -- China’s growth slowed across the board in April with investment resuming declines, calling into question the government’s reluctance to add stimulus to the economy as a global energy crisis hits factories and consumers across the world.Most Read from BloombergUS and Iran Far From Deal as Bond Rout Piles Pressure on TrumpBillionaire Rinehart Bets $100 Million on US Defense StocksStocks Halt Slide as Oil Declines on US-Iran Hopes: Markets WrapWinners and Losers From Trump and Xi’s B"
2026-05-18,FR0010208488,ENGI,ENGIE,Bloomberg,https://finance.yahoo.com/markets/stocks/articles/british-takeovers-250-global-buyers-040000841.html,"British Takeovers Up 250% as Global Buyers Bypass Political Flux. (Bloomberg) -- A British dealmaking boom has London’s M&A advisers on track for their best year in more than a decade, standing in contrast to investor fears over the country’s latest political crisis.Most Read from BloombergWinners and Losers From Trump and Xi’s Beijing Summit TalksUS and Iran Far From Deal as Bond Rout Piles Pressure on TrumpHormuz Oil Flows Creep Higher as More Supertankers ExitUS, Iran Stall on Hormuz Reopening as Oil Supplies TightenTrump Gets Revenge on Republican Who Vote"
2026-05-19,FR0000120644,BN,DANONE,Food Dive,https://www.fooddive.com/news/danone-sells-stake-lifeway-kefir/820590/,"Danone exits stake in Lifeway Foods. The dairy giant is selling off its shares in the kefir maker, ending a long and tumultuous relationship between the two companies."
2026-05-19,FR0000130577,PUB,PUBLICIS GROUPE SA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/3-european-dividend-stocks-yielding-053204772.html,"3 European Dividend Stocks Yielding Up To 5.2%. As European markets face challenges from geopolitical tensions and rising energy costs, investors are increasingly looking for stability in dividend stocks. These stocks can offer a reliable income stream, making them attractive during times of economic uncertainty."
2026-05-19,FR0000130577,PUB,PUBLICIS GROUPE SA,Insider Monkey,https://finance.yahoo.com/markets/stocks/articles/liveramp-soars-2-high-2-023718431.html,"LiveRamp Soars to 2-Year High on $2.2-Billion Publicis Merger. LiveRamp Holdings Inc. (NYSE:RAMP) is one of the 10 Stocks Making Monster Moves. LiveRamp Holdings climbed to a new two-year high on Monday, following news that it is set to be acquired by communication giant Publicis Groupe for $2.2 billion. In intra-day trading, the stock jumped to its highest price of $37.90 before trimming gains […]"
2026-05-19,FR0000130809,GLE,SOCIETE GENERALE,Proactive,https://www.proactiveinvestors.com/companies/news/1092545/tnr-gold-highlights-royalty-position-as-mcewen-copper-taps-societe-generale-for-los-azules-financing-1092545.html,"TNR Gold highlights royalty position as McEwen Copper taps Societe Generale for Los Azules financing. TNR Gold Corp (TSX-V:TNR, FRA:TNW, OTC:TRRXF) said that McEwen Copper has retained Societe Generale as sole financial advisor for project debt financing at the Los Azules copper project in Argentina, a development the royalty holder called a significant step toward construction. TNR holds a..."
2026-05-19,FR0010307819,LR,LEGRAND,StockStory,https://finance.yahoo.com/markets/stocks/articles/3-market-beating-stocks-exciting-014055149.html,"3 Market-Beating Stocks with Exciting Potential. Stocks that outperform the market usually share key traits such as rising sales, expanding margins, and increasing returns on capital. The select few that can do all three for many years are often the ones that make you life-changing money."
2026-05-19,FR0014003TT8,DSY,DASSAULT SYSTEMES,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/dassault-syst-mes-enxtpa-dsy-011508408.html,"Is Dassault Systèmes (ENXTPA:DSY) Now Offering Value After A 41% One Year Slide?. If you are wondering whether Dassault Systèmes at around €19.73 is starting to look interesting, the key question is how that price stacks up against what the business might be worth. The stock has inched up 1.6% over the past week and 1.8% over the past month, yet remains down 15.7% year to date and has declined 41.2% over the last year. This can change how investors think about both risk and opportunity. Recent coverage of Dassault Systèmes has focused on providing ongoing context for long..."
2026-05-19,FR001400AJ45,ML,MICHELIN,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/toast-expands-alinea-partnership-ai-051422514.html,"Toast Expands With Alinea Partnership And AI Suite As Valuation Lags. Toast (NYSE:TOST) announced a new partnership with The Alinea Group, which is adopting Toast as its preferred technology platform across its Michelin starred and high end restaurants. The company also introduced an expanded set of AI powered products, including Toast IQ Grow for marketing automation, AI multi location analytics, AI invoice scanning, and an AI integrated drive thru system. Additional updates include new capabilities for Toast Local through a partnership with Resy and American..."
2026-05-20,FR0000073272,SAF,SAFRAN,Insider Monkey,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-breaks-down-post-180457487.html,"Jim Cramer Breaks Down the Post Earnings Stock Drop for Infleqtion. Infleqtion, Inc. (NYSE:INFQ) was among the stocks Jim Cramer looked at as he explained the need for a tame bond market for the stock market to go higher. Cramer highlighted the company’s latest earnings, as he stated: For most of last year, the quantum computing stocks, they seemed invincible. Then last fall, they went out […]"
2026-05-20,FR0000120628,CS,AXA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/european-dividend-stocks-consider-may-103148631.html,"European Dividend Stocks To Consider In May 2026. As European markets navigate the challenges of geopolitical tensions and rising energy prices, investors are increasingly focused on stable income sources amidst economic uncertainties. In this context, dividend stocks can be appealing for their potential to provide consistent returns through regular payouts, making them a key consideration in today's market environment."
2026-05-20,FR0000133308,ORA,ORANGE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/orange-satellite-cyber-moves-add-182243754.html,"Orange Satellite And Cyber Moves Add New Angles To Valuation Story. Orange announced new partnerships with AST SpaceMobile and Satellite Connect Europe to expand direct to cell satellite services, including trials in Romania. Orange Cyberdefense is deepening its role in the World Economic Forum's Cybercrime Atlas, reflecting a stronger focus on global cybersecurity collaboration. The developments come as Orange (ENXTPA:ORA) trades around €18.625 and continues to attract attention for its telecom and security capabilities. For investors tracking Orange, the..."
2026-05-20,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/markets/stocks/articles/utilities-stocks-lagging-ameren-aee-134003913.html,Are Utilities Stocks Lagging  Ameren (AEE) This Year?. Here is how Ameren (AEE) and ENGIE - Sponsored ADR (ENGIY) have performed compared to their sector so far this year.
2026-05-21,FR0000052292,RMS,HERMES INTL,WWD,https://wwd.com/business-news/financial/ralph-lauren-q4-2025-earnings-patrice-louvet-1238976662/,Ralph Lauren Revenues Top $8B in Another Year of Growth. The company also handily beat fourth-quarter earnings projections.
2026-05-21,FR0000073272,SAF,SAFRAN,The Wall Street Journal,https://www.wsj.com/business/airlines/airbus-shares-fall-after-report-of-a350-aircraft-delays-2da0b11f?siteid=yhoof2&yptr=yahoo,Airbus Shares Fall After Report of A350 Aircraft Delays. The latest reported delays follow the group’s decision last year to put off the launch of a freighter version of the A350 due to broader supply chain disruption.
2026-05-21,FR0000120644,BN,DANONE,Just Food,https://www.just-food.com/news/nestle-hits-back-at-fresh-cereulide-claims/,Nestlé hits back at fresh cereulide claims. Three public broadcasters in Europe said the Swiss giant was slow to inform authorities and quietly recalled products.
2026-05-21,FR0000130577,PUB,PUBLICIS GROUPE SA,Investment Monitor,https://www.investmentmonitor.ai/news/publicis-groupe-acquire-liveramp-2-16bn/,"France’s Publicis Groupe to acquire data platform LiveRamp for $2.16bn. LiveRamp operates a global data collaboration platform that connects more than 25,000 publisher domains with over 500 technology and data partners across 14 markets."
2026-05-21,FR0000130577,PUB,PUBLICIS GROUPE SA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/liveramp-sale-publicis-puts-focus-070825737.html,"LiveRamp Sale To Publicis Puts Focus On Cash Offer And Valuation Gap. LiveRamp Holdings (NYSE:RAMP) agreed to be acquired by Publicis Groupe in an all cash deal valued at US$2.5b. The transaction has been approved by both companies' boards and is set to convert LiveRamp into a wholly owned subsidiary of Publicis. Following completion, LiveRamp is expected to be delisted from the NYSE, with its data collaboration and AI tools integrated into Publicis' broader operations. LiveRamp operates a data collaboration platform that helps brands connect and activate..."
2026-05-22,FR0000052292,RMS,HERMES INTL,Reuters Videos,https://finance.yahoo.com/video/cartier-owner-richemonts-jewelry-sales-141553546.html,"Cartier-owner Richemont's jewelry sales offset Middle East gloom. <body><p>STORY: Richemont reported better-than-expected revenue for the first three months of the year on Friday.</p><p>Strong demand in the U.S. and Asia offset a drop in Middle East sales for the Cartier-owner.</p><p>The company's sales outpaced rivals like Hermes and LVMH during the quarter.</p><p>It was helped by continued strong demand for jewlery - which is a segment where it is more exposed - as sales rose by 14%.</p><p>The Swiss-based Richemont makes earrings and necklaces under brands like Van Cleef & Arpels.</p><p>Meanwhile its watch business - which includes the Jaeger-LeCoultre and IWC - grew only 1%.</p><p>Jewelry has been a fast-growing segment of the luxury sector in recent years.</p><p>Analysts argues it's because high-income households keep buying gifts and get richer thanks to rising equity markets.</p><p>One market watcher argued Cartier was doing ""very well"" with new collections in China, where jewelry was also outpacing watches.</p><p>Strong sales growth in Asia, Japan and the Americas helped Richemont make up for a 3% sales decline in the Middle East.</p><p>The region saw tourists stay away due to the Iran war.</p><p>Sales grew by 13% in constant currencies to $6.27 billion during the first quarter, beating analyst forecasts.</p><p>Company shares were down close to 2% after the update before scaling back marginally.</p></body>"
2026-05-22,FR0000120321,OR,L'OREAL,Moby,https://app.moby.co/home/news/news-puig-left-bleeding-as-este-lauder-mega-merger-called-off?utm_source=yahoo_finance&utm_medium=rss,Puig Left Bleeding as Estée Lauder Mega Merger Called Off. The Catalan fragrance empire is forced back to Plan A after the proposed $40 billion marriage comes crashing down.
